Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Re-Animator,1985,Stuart Gordon,"['Jeffrey Combs', 'Bruce Abbott', 'Barbara Crampton', 'David Gale', 'Robert Sampson', 'Carolyn Purdy-Gordon', 'Peter Kent', 'Ian Patrick Williams', 'Bunny Summers', 'Al Berry', 'Barbara Pieters', 'Annyce Holzman', 'Velvet Debois', 'Robert Holcomb', 'Mike Filloon', 'James Earl Cathay', 'James Ellis', 'Derek Pendleton', 'Gene Scherer', 'Gerry Black', 'Craig Reed']",3.76,nan,"['Comedy', 'Horror', 'Science Fiction']",86,['USA'],English,['English'],"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.",['Empire Pictures'],187457,79757,66799,3800,347,729,769,3220,4824,18799,27214,42651,13838,18408,130799,https://letterboxd.com/film/re-animator/,https://letterboxd.com//kurstboy/films/page/24/
After Hours,1985,Martin Scorsese,"['Griffin Dunne', 'Rosanna Arquette', 'Verna Bloom', 'Tommy Chong', 'Linda Fiorentino', 'Teri Garr', 'John Heard', 'Cheech Marin', ""Catherine O'Hara"", 'Dick Miller', 'Will Patton', 'Robert Plunket', 'Bronson Pinchot', 'Rocco Sisto', 'Larry Block', 'Victor Argo', 'Murray Moston', 'John P. Codiglia', 'Clarke Evans', 'Victor Bumbalo', 'Bill Elverman', 'Joel Jason', 'Rand Carr', 'Clarence Felder', 'Henry Judd Baker', 'Margo Winkler', 'Victor Magnotta', 'Robin Johnson', 'Stephen Lim', 'Frank Aquilino', 'Maree Catalano', 'Paula Raflo', 'Rockets Redglare', 'Charles Scorsese', 'Martin Scorsese', 'John Spacely']",4.13,nan,"['Thriller', 'Drama', 'Comedy']",97,['USA'],English,['English'],"Desperate to escape his mind-numbing routine, uptown Manhattan office worker Paul Hackett ventures downtown for a hookup with a mystery woman.","['Double Play', 'Geffen Pictures']",318700,119929,122488,6500,272,632,622,2770,4236,18906,35997,86296,50981,43943,244655,https://letterboxd.com/film/after-hours/,https://letterboxd.com//kurstboy/films/page/24/
Back to the Future,1985,Robert Zemeckis,"['Michael J. Fox', 'Christopher Lloyd', 'Crispin Glover', 'Lea Thompson', 'Claudia Wells', 'Thomas F. Wilson', 'Marc McClure', 'Wendie Jo Sperber', 'George DiCenzo', 'Frances Lee McCain', 'Billy Zane', 'J.J. Cohen', 'Casey Siemaszko', 'James Tolkan', 'Harry Waters, Jr.', 'Donald Fullilove', 'Lisa Freeman', 'Cristen Kauffman', 'Elsa Raven', 'Will Hare', 'Ivy Bethune', 'Jason Marin', 'Katherine Britton', 'Jason Hervey', 'Maia Brewton', 'Courtney Gains', 'Richard L. Duran', ""Jeff O'Haco"", 'Johnny Green', 'Jamie Abbott', 'Norman Alden', 'Read Morgan', 'Sachi Parker', 'Robert Krantz', 'Gary Riley', 'Karen Petrasek', 'George Buck Flower', 'Tommy Thomas', ""Granville 'Danny' Young"", 'David Harold Brown', 'Lloyd L. Tolbert', 'Paul Hanson', 'Lee Brownfield', 'Robert DeLapp', 'Tony Pope', 'Charles L. Campbell', 'Huey Lewis', 'Hal Gausman', 'Deborah Harmon', 'Arthur Tovey', 'Tom Tangen', 'Tom Willett']",4.2,3.5,"['Comedy', 'Science Fiction', 'Adventure']",116,['USA'],English,['English'],"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.","['Universal Pictures', 'Amblin Entertainment']",2761889,280105,947045,62000,1198,4067,2361,20027,19325,150639,157920,478474,206838,520767,1561616,https://letterboxd.com/film/back-to-the-future/,https://letterboxd.com//kurstboy/films/page/24/
Ran,1985,Akira Kurosawa,"['Tatsuya Nakadai', 'Akira Terao', 'Jinpachi Nezu', 'Daisuke Ryū', 'Mieko Harada', 'Yoshiko Miyazaki', 'Mansai Nomura', 'Hisashi Igawa', 'Shinnosuke Ikehata', 'Masayuki Yui', 'Kazuo Kato', 'Norio Matsui', 'Toshiya Ito', 'Heihachiro Suzuki', 'Kenji Kodama', 'Haruko Tōgō', 'Reiko Nanjo', 'Tokie Kanda', 'Sawako Kochi', 'Kumeko Otowa', 'Takeshi Katō', 'Jun Tazaki', 'Hitoshi Ueki', 'Takao Zushi', 'Yoshitaka Zushi', 'Tetsuo Yamashita', 'Akihiko Sugizaki', 'Masaaki Sasaki', 'Satoru Fukasaku', 'Susumu Terajima']",4.51,nan,"['Drama', 'History', 'Action']",160,"['Japan', 'France']",Japanese,['Japanese'],"With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.","['Nippon Herald Films', 'Greenwich Film Production', 'Herald Ace', 'TOHO']",202024,103493,76906,5200,132,275,272,1052,1479,6099,10709,34627,33538,57771,145954,https://letterboxd.com/film/ran/,https://letterboxd.com//kurstboy/films/page/24/
Mishima: A Life in Four Chapters,1985,Paul Schrader,"['Ken Ogata', 'Go Riju', 'Masayuki Shionoya', 'Hiroshi Mikami', 'Junkichi Orimoto', 'Masato Aizawa', 'Junya Fukuda', 'Shigeto Tachihara', 'Yuki Nagahara', 'Kyuzo Kobayashi', 'Yuki Kitazume', 'Haruko Katō', 'Bandō Mitsugorō X', 'Hisako Manda', 'Naomi Oki', 'Miki Takakura', 'Imari Tsujikoichi Sato', 'Koichi Sato', 'Kenji Sawada', 'Reisen Ri', 'Setsuko Karasuma', 'Tadanori Yokoo', 'Yasuaki Kurata', 'Mitsuru Hirata', 'Toshiyuki Nagashima', 'Hiroshi Katsuno', 'Naoya Makoto', 'Kunihiko Ida', 'Jun Negami', 'Ryō Ikebe', 'Toshio Hosokawa', 'Hideo Fukuhara', 'Yosuke Mizuno', 'Eimei Esumi', 'Minoru Hodaka', 'Alan Poul', 'Ren Ebata', 'Yasuhiro Arai', 'Fumio Mizushima', 'Shinji Miura', 'Sachiko Akagi', 'Tsutomu Harada', 'Mami Okamoto', 'Atsushi Takayama', 'Kimiko Ito', 'Kojiro Oka', 'Tatsuya Hiragaki', 'Shinichi Nosaka', 'Sachiko Hidari', 'Roy Scheider', 'Chishū Ryū', 'Naoko Ohtani', 'Yuichi Sato', 'Masahiko Sakata']",4.42,nan,['Drama'],121,"['Japan', 'USA']",Japanese,"['Japanese', 'English']","A fictional account of the life of Japanese author Yukio Mishima, combining dramatizations of three of his novels and a depiction of the events of November 25th, 1970.","['Lucasfilm Ltd.', 'American Zoetrope', 'Filmlink International']",97907,62106,41672,3600,112,163,165,685,941,3565,6056,17803,17203,26550,73243,https://letterboxd.com/film/mishima-a-life-in-four-chapters/,https://letterboxd.com//kurstboy/films/page/24/
The Breakfast Club,1985,John Hughes,"['Emilio Estevez', 'Judd Nelson', 'Molly Ringwald', 'Anthony Michael Hall', 'Ally Sheedy', 'Paul Gleason', 'John Kapelos', 'Perry Crawford', 'Mary Christian', 'Ron Dean', 'Tim Gamble', 'Fran Gargano', 'Mercedes Hall', 'John Hughes']",3.76,nan,"['Drama', 'Comedy']",98,['USA'],English,['English'],"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.","['Universal Pictures', 'A&M Films', 'Channel Productions']",2231736,214730,708510,24000,4778,12697,8467,45609,44766,208309,200501,399589,116986,247415,1289117,https://letterboxd.com/film/the-breakfast-club/,https://letterboxd.com//kurstboy/films/page/24/
Dune,1984,David Lynch,"['Kyle MacLachlan', 'Francesca Annis', 'Patrick Stewart', 'Linda Hunt', 'José Ferrer', 'Freddie Jones', 'Brad Dourif', 'Richard Jordan', 'Virginia Madsen', 'Silvana Mangano', 'Everett McGill', 'Sting', 'Kenneth McMillan', 'Jack Nance', 'Siân Phillips', 'Jürgen Prochnow', 'Leonardo Cimino', 'Paul L. Smith', 'Dean Stockwell', 'Max von Sydow', 'Alicia Witt', 'Sean Young', 'Danny Corkill', 'Honorato Magaloni', 'Judd Omen', 'Molly Wryn', 'Angélica Aragón', 'Thomas Ebert', 'Humberto Elizondo', 'Ricardo Hill', 'Ernesto Laguardia', 'David Lynch', 'Ramón Menéndez', 'Ana Ofelia Murguía', 'Claudia Ramírez', 'Julieta Rosen', 'John Sabol', 'Margarita Sanz', 'Jacqueline Voltaire', 'José Luis García Mainou']",2.79,nan,"['Adventure', 'Science Fiction', 'Action']",137,['USA'],English,['English'],"In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel. The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune. Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom.",['The De Laurentiis Company'],308643,60540,54101,778,3252,9292,11705,34227,33769,52040,25918,20779,3906,7367,202255,https://letterboxd.com/film/dune/,https://letterboxd.com//kurstboy/films/page/24/
Stop Making Sense,1984,Jonathan Demme,"['David Byrne', 'Chris Frantz', 'Jerry Harrison', 'Tina Weymouth', 'Ednah Holt', 'Lynn Mabry', 'Steven Scales', 'Alex Weir', 'Bernie Worrell']",4.68,nan,"['Music', 'Documentary']",88,['USA'],English,"['English', 'French']","A concert film documenting Talking Heads at the height of their popularity, on tour for their 1983 album ""Speaking in Tongues."" The band takes the stage one by one and is joined by a cadre of guest musicians for a career-spanning and cinematic performance that features creative choreography and visuals.","['Talking Heads Films', 'Arnold Stiefel Company']",190927,56415,96224,6400,121,152,78,407,546,3048,4901,21492,20342,88865,139952,https://letterboxd.com/film/stop-making-sense/,https://letterboxd.com//kurstboy/films/page/24/
A Nightmare on Elm Street,1984,Wes Craven,"['Heather Langenkamp', 'Robert Englund', 'Johnny Depp', 'John Saxon', 'Ronee Blakley', 'Amanda Wyss', 'Jsu Garcia', 'Charles Fleischer', 'Joseph Whipp', 'Ed Call', 'Sandy Lipton', 'Lin Shaye', 'Joe Unger', 'Mimi Craven', 'Jack Shea', 'David Andrews', 'Jeff Levine', 'Donna Woodrum', 'Shashawnee Hall', 'Carol Pritikin', 'Brian Reise', 'Ash Adams', 'Don Hannah', 'Leslie Hoffman', 'Paul Grenier', 'Kathi Gibbs', 'Chris Tashima', 'John Richard Petersen', 'Robert Shaye']",3.72,nan,['Horror'],91,"['USA', 'UK']",English,['English'],"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...","['New Line Cinema', 'Smart Egg Pictures', 'Media Home Entertainment', 'Cinema 84', 'The Elm Street Venture']",846840,217866,239908,6000,820,2935,2898,15495,20809,89999,107304,171105,49946,74382,535693,https://letterboxd.com/film/a-nightmare-on-elm-street/,https://letterboxd.com//kurstboy/films/page/24/
The Terminator,1984,James Cameron,"['Arnold Schwarzenegger', 'Michael Biehn', 'Linda Hamilton', 'Paul Winfield', 'Lance Henriksen', 'Rick Rossovich', 'Bess Motta', 'Earl Boen', 'Dick Miller', 'Shawn Schepps', 'Bruce M. Kerner', 'Franco Columbu', 'Bill Paxton', 'Brad Rearden', 'Brian Thompson', 'William Wisher', 'Ken Fritz', 'Tom Oberhaus', 'Ed Dogans', 'Joe Farago', 'Hettie Lynne Hurtes', 'Tony Mirelez', 'Philip Gordon', 'Anthony Trujillo', 'Stan Yale', 'Al Kahn', 'Leslie Morris', 'Hugh Farrington', 'Harriet Medin', 'Loree Frazier', 'James Ralston', 'Norman Friedman', 'Barbara Powers', 'Wayne Stone', 'David Michels', 'John E. Bristol', 'Webster Williams', 'Patrick Pinney', 'Bill W. Richmond', ""Chino 'Fats' Williams"", 'Greg Robbins', 'Marianne Muellerleile', 'John Durban', 'Marian Green', 'J. Randolph Harrison', 'David Kristin', 'Darrell Mapson', 'John Stuart West']",3.89,3.0,"['Thriller', 'Action', 'Science Fiction']",108,"['UK', 'USA']",English,"['English', 'Spanish']","In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?","['Hemdale', 'Pacific Western']",1100467,153010,267915,3200,642,2237,1755,11930,15489,89465,117346,224029,71926,85794,620613,https://letterboxd.com/film/the-terminator/,https://letterboxd.com//kurstboy/films/page/25/
Purple Rain,1984,Albert Magnoli,"['Prince', 'Apollonia Kotero', 'Morris Day', 'Jerome Benton', 'Olga Karlatos', 'Clarence Williams III', 'Billy Sparks', 'Wendy Melvoin', 'Lisa Coleman', 'Bobby Z', 'Dr. Fink', 'Brown Mark', 'Jill Jones', 'Susan Moonsie', 'Brenda Bennett', 'Sandra Claire Gershman', 'Alan Leeds', 'Garry Johnson', 'Jesse Johnson', 'Marc Cardenas', 'Gerald E. Hubbard Jr.', 'Paul Peterson', 'Israel Gordon', 'Joel Thingvall']",3.4,nan,"['Drama', 'Romance', 'Music']",111,['USA'],English,['English'],"A victim of his own anger, the Kid is a Minneapolis musician on the rise with his band, the Revolution, escaping a tumultuous home life through music. While trying to avoid making the same mistakes as his truculent father, the Kid navigates the club scene and a rocky relationship with a captivating singer, Apollonia. But another musician, Morris, looks to steal the Kid's spotlight -- and his girl.","['Water', 'Purple Films', 'Warner Bros. Pictures']",55688,17512,13989,441,175,473,543,2246,2729,7360,6253,7185,1761,3577,32302,https://letterboxd.com/film/purple-rain/,https://letterboxd.com//kurstboy/films/page/25/
Gremlins,1984,Joe Dante,"['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton', 'Frances Lee McCain', 'Corey Feldman', 'Keye Luke', 'John Louie', 'Dick Miller', 'Jackie Joseph', 'Polly Holliday', 'Judge Reinhold', 'Edward Andrews', 'Belinda Balaski', 'Scott Brady', 'Susan Burgess', 'Harry Carey, Jr.', 'Donald Elson', 'Jonathan Banks', 'Glynn Turman', 'Chuck Jones', 'Arnie Moore', 'Danny Llewelyn', 'Lois Foraker', 'Kenny Davis', 'Nicky Katt', 'Tracy Wells', 'John C. Becher', 'Gwen Willson', 'Joe Brooks', 'Jim McKrell', 'Frank Welker', 'Howie Mandel', 'Fred Newman', 'Mark Dodson', 'Michael Winslow', 'Peter Cullen', 'Bob Bergen', 'Michael Sheehan', 'Bob Holt', 'Don Steele', 'Jerry Goldsmith', 'Steven Spielberg', 'Paul Acerno', 'Tom Bergeron', 'Bob Harks', 'Brad Kesten', 'Marvin Miller', 'Dean Rader Duval', 'William Schallert', 'Kenneth Tobey']",3.64,3.0,"['Fantasy', 'Horror', 'Comedy']",106,['USA'],English,"['English', 'Spanish']","When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, unleashing a horde of mischievous gremlins on a small town.","['Amblin Entertainment', 'Warner Bros. Pictures']",750849,122956,173968,3000,1220,3400,2777,14842,18065,80751,82990,116310,27329,46532,394216,https://letterboxd.com/film/gremlins/,https://letterboxd.com//kurstboy/films/page/25/
Ghostbusters,1984,Ivan Reitman,"['Bill Murray', 'Dan Aykroyd', 'Sigourney Weaver', 'Harold Ramis', 'Rick Moranis', 'Annie Potts', 'William Atherton', 'Ernie Hudson', 'Slavitza Jovan', 'David Margulies', 'Steven Tash', 'Jennifer Runyon', 'Michael Ensign', 'Alice Drummond', 'Jordan Charney', 'Timothy Carhart', 'John Rothman', 'Tom McDermott', 'Roger Grimsby', 'Larry King', 'Joe Franklin', 'Casey Kasem', 'John Ring', 'Norman Matlock', 'Joe Cirillo', 'Joe Schmieg', 'Reginald VelJohnson', 'Rhoda Gemignani', 'Murray Rubin', 'Larry Dilg', 'Danny Stone', 'Patty Freedman', 'Jean Kasem', 'Lenny Del Genio', 'Frances E. Nealy', 'Sam Moses', 'Christopher Wynkoop', 'Winston May', 'Tommy Hollis', 'Eda Reiss Merin', 'Ric Mancini', 'Kathryn Janssen', 'Stanley Grover', 'Carol Ann Henry', 'James Hardie', 'Frantz Turner', 'Nancy Kelly', 'Paul Trafas', 'Cheryl Birchenfield', 'Ruth Oliver', 'Kymberly Herrin', 'Billy Bryan', 'Matteo Cafiso', 'Frankie Como', 'Peter Costanza', 'John De Bello', 'Paddi Edwards', 'Eldo Ray Estes', 'Brute Force', 'Debbie Gibson', 'Willow Hale', 'Jon Hayden', 'Ron Jeremy', 'Joseph Marzano', 'Joe Medjuck', 'Danny Nero', 'Frank Patton III', 'Harrison Ray', 'Ivan Reitman', 'Frank Rivers', 'Mario Todisco', 'Bill Walton', 'Mark Bryan Wilson']",3.76,3.5,"['Comedy', 'Fantasy']",107,['USA'],English,['English'],"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.","['Columbia Pictures', 'Delphi Films', 'Black Rhino Productions']",1278954,143564,290895,6800,1077,3829,3363,19137,23130,112171,116850,199567,53698,96786,629608,https://letterboxd.com/film/ghostbusters/,https://letterboxd.com//kurstboy/films/page/25/
"Paris, Texas",1984,Wim Wenders,"['Harry Dean Stanton', 'Nastassja Kinski', 'Dean Stockwell', 'Hunter Carson', 'Aurore Clément', 'Bernhard Wicki', 'Sam Berry', 'Claresie Mobley', 'Viva', 'Socorro Valdez', 'Edward Fayton', 'Justin Hogg', 'Tom Farrell', 'John Lurie', 'Jeni Vici', 'Sally Norvell', 'Sharon Menzel']",4.39,nan,['Drama'],145,"['France', 'Germany']",English,"['English', 'Spanish']","A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.","['Road Movies', 'Argos Films', 'Wim Wenders Stiftung']",509893,171528,219869,31000,470,1079,901,4086,4825,19690,30957,94264,81993,142007,380272,https://letterboxd.com/film/paris-texas/,https://letterboxd.com//kurstboy/films/page/25/
Stranger Than Paradise,1984,Jim Jarmusch,"['John Lurie', 'Eszter Balint', 'Richard Edson', 'Cecillia Stark', 'Danny Rosen', 'Rammellzee', 'Tom DiCillo', 'Richard Boes', 'Rockets Redglare', 'Harvey Perr', 'Brian J. Burchill', 'Sara Driver', 'Paul Sloane']",3.89,nan,"['Comedy', 'Drama']",86,"['Germany', 'USA']",English,"['English', 'Hungarian']","A Hungarian immigrant, his friend, and his cousin go on an unpredictable adventure across America.","['Cinesthesia Productions', 'Grokenberger Film Produktion', 'ZDF']",92524,35822,26987,924,112,272,322,1178,1970,7925,12580,20254,7245,6934,58792,https://letterboxd.com/film/stranger-than-paradise/,https://letterboxd.com//kurstboy/films/page/25/
Indiana Jones and the Temple of Doom,1984,Steven Spielberg,"['Harrison Ford', 'Kate Capshaw', 'Ke Huy Quan', 'Amrish Puri', 'Roshan Seth', 'Philip Stone', 'Roy Chiao', 'David Yip', 'Ric Young', 'Chua Kah Joo', 'Rex Ngui', 'Philip Tan', 'Dan Aykroyd', 'Akio Mitamura', 'Michael Yama', 'D.R. Nanayakkara', 'Dharmadasa Kuruppu', 'Stany De Silva', 'Ruby de Mel', 'Denavaka Hamine', 'Iranganie Serasinghe', 'Dharshana Panangala', 'Raj Singh', 'Frank Olegario', 'Ahmed El Shenawi', 'Arthur F. Repola', 'Nizwar Karanj', 'Pat Roach', 'Moti Makan', 'Mellan Mitchell', 'Bhasker Patel', 'Arjun Pandher', 'Zia Gelani', 'Debbie Astell', 'Maureen Bacchus', 'Corinne Barton', 'Carol Beddington', 'Sharon Boone', 'Elizabeth Burville', 'Marisa Campbell', 'Christine Cartwright', 'Andrea Chance', 'Jan Colton', 'Louise Dalgleish', 'Lorraine Doyle', 'Vanessa Fieldwright', 'Brenda Glassman', 'Elaine Gough', 'Sue Hadleigh', 'Sarah-Jane Hassell', 'Samantha Hughes', 'Julie Kirk', 'Deirdre Laird', 'Vicki McDonald', 'Nina McMahon', 'Julia Marstand', 'Gaynor Martine', 'Lisa Mulidore', 'Dawn Reddall', 'Rebekkah Sekyi', 'Clare Smalley', 'Lee Sprintall', 'Jenny Turnock', 'Ruth Welby', 'Yash Agnihotri', 'Dickey Beer', 'Kenneth Coombs', 'Sidney Ganis', 'Billy Horrigan', 'Kathleen Kennedy', 'Brad Kesten', 'Alex Klaus', 'Katie Leigh', 'Patrick Loh', 'George Lucas', 'Tress MacNeille', 'Frank Marshall', 'Anthony Powell', 'Steven Spielberg', 'Guy Standeven', 'Ron Taylor', 'Barrie Holland']",3.64,nan,"['Action', 'Adventure']",118,['USA'],English,"['English', 'Chinese', 'Sinhalese, Sinhala']","After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.","['Paramount Pictures', 'Lucasfilm Ltd.']",1001222,123341,215416,1900,1391,4114,4295,21285,28282,105891,117712,156208,42480,55469,537127,https://letterboxd.com/film/indiana-jones-and-the-temple-of-doom/,https://letterboxd.com//kurstboy/films/page/25/
Blood Simple,1984,Joel Coen,"['John Getz', 'Frances McDormand', 'Dan Hedaya', 'M. Emmet Walsh', 'Samm-Art Williams', 'Deborah Neumann', 'Raquel Gavia', 'Van Brooks', 'Señor Marco', 'William Creamer', 'Loren Bivens', 'Bob McAdams', 'Shannon Sedwick', 'Nancy Finger', 'William Preston Robertson', 'Holly Hunter', 'Barry Sonnenfeld']",3.9,nan,"['Crime', 'Drama', 'Thriller']",97,['USA'],English,['English'],"The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.","['River Road Productions', 'Foxton Entertainment']",198888,67884,58424,522,119,364,411,2160,3821,16866,30877,54185,20150,12950,141903,https://letterboxd.com/film/blood-simple/,https://letterboxd.com//kurstboy/films/page/25/
Nausicaä of the Valley of the Wind,1984,Hayao Miyazaki,"['Sumi Shimamoto', 'Ichiro Nagai', 'Gorō Naya', 'Youji Matsuda', 'Yoshiko Sakakibara', 'Iemasa Kayumi', 'Hisako Kyoda', 'Mahito Tsujimura', 'Mina Tominaga', 'Kohei Miyauchi', 'Joji Yanami', 'Minoru Yada', 'Rihoko Yoshida', 'Tetsuo Mizutori', 'Masako Sugaya', 'Takako Sasuga', 'Chika Sakamoto', 'TARAKO', 'Mugihito', 'Akiko Tsuboi', 'Takeki Nakamura', 'Takako Ota', 'Bin Shimada', 'Shinji Nomura', 'Hisako Ayuhara', 'Hochu Otsuka']",4.16,nan,"['Adventure', 'Animation', 'Fantasy']",117,['Japan'],Japanese,['Japanese'],"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",['Topcraft'],454345,111209,159946,9900,230,645,637,3334,5414,25598,41785,93737,51505,74469,297354,https://letterboxd.com/film/nausicaa-of-the-valley-of-the-wind/,https://letterboxd.com//kurstboy/films/page/25/
This Is Spinal Tap,1984,Rob Reiner,"['Christopher Guest', 'Michael McKean', 'Harry Shearer', 'Rob Reiner', 'June Chadwick', 'Bruno Kirby', 'Ed Begley Jr.', 'Fran Drescher', 'Dana Carvey', 'Sandy Helberg', 'Billy Crystal', 'Paul Benedict', 'Howard Hesseman', 'Russ Kunkel', 'Joyce Hyser', 'Paul Shaffer', 'Archie Hahn', 'Fred Willard', 'Anjelica Huston', 'Brinke Stevens', 'Patrick Macnee', 'Tony Hendra', 'R.J. Parnell', 'David Kaff', 'Danny Kortchmar', 'Julie Payne', 'Zane Buzby', 'Paul Shortino', 'Lara Cody', 'Andrew J. Lederer', 'Victory Tischler-Blue', 'Gloria Gifford', 'Charles Levin', 'Donald Kendrick', 'Wonderful Smith', 'Kimberly Stringer', 'Chazz Dominguez', 'Shari Hall', 'Jean Cromie', 'Patrick Maher', 'Memo Vera', 'Robin Menken', 'Jennifer Child', 'J.J. Barry', 'George McDaniel', 'Anne Churchill', 'Cherie Darr', 'Diana Duncan', 'Gina Marie Pitrello', 'Gina Jourard']",3.95,nan,"['Comedy', 'Music']",82,['USA'],English,"['English', 'Japanese']","""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoters, hangers-on and historians, sessions, release events and those special behind-the-scenes moments that keep it all real.","['Spinal Tap Prod.', 'Embassy Films Associates', 'Embassy Pictures']",238120,60575,65328,1600,231,667,712,2984,4171,16949,23900,46012,18062,24776,138464,https://letterboxd.com/film/this-is-spinal-tap/,https://letterboxd.com//kurstboy/films/page/25/
Christine,1983,John Carpenter,"['Keith Gordon', 'John Stockwell', 'Alexandra Paul', 'Robert Prosky', 'Harry Dean Stanton', 'Christine Belford', 'Roberts Blossom', 'William Ostrander', 'David Spielberg', 'Malcolm Danare', 'Steven Tash', 'Stuart Charno', 'Kelly Preston', 'Marc Poppel', 'Robert Darnell', 'Douglas Warhit', 'Richard Collier', 'Bruce French', 'Keri Montgomery', 'Jan Burrell', 'Charles Steak', 'Art Evans', 'John Richard Petersen']",3.5,nan,['Horror'],110,['USA'],English,['English'],"Nerdy high schooler Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.","['Columbia Pictures', 'Polar Film']",194514,63954,49803,545,268,951,1102,5305,8096,29053,32813,34317,7784,8252,127941,https://letterboxd.com/film/christine-1983/,https://letterboxd.com//kurstboy/films/page/25/
