Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
The Old Guard,2020,Gina Prince-Bythewood,"['Charlize Theron', 'KiKi Layne', 'Veronica Ngo', 'Matthias Schoenaerts', 'Marwan Kenzari', 'Luca Marinelli', 'Chiwetel Ejiofor', 'Harry Melling', 'Natacha Karam', 'Anamaria Marinca', 'Joey Ansah', 'Adam Collins', 'Russell Balogh', 'Obie Matthew', 'Mette', 'Micheal Ward', 'Shala Nyx', 'Majid Essaidi', 'Andrei Zayats', 'Olivia Ross', 'Peter Basham', 'Nadia Niazi', 'Mehdi Lamrini', 'Aanya Hirdaramani', 'Jordan Holland', 'Orlando Seale', 'Simon Chandler', 'Jane Fowler', 'Yassine Zeroual', 'Adam Basil', 'Peter Brooke', 'Jill Buchanan', 'Jill De Quincey', 'Talal El Moustaghfir', 'Tuncay Gunes', 'Steve Healey', 'Rich Lawton', 'Jorge Leon Martinez', 'Martyn Mayger', 'Chereena Miller', 'Seema Morar', 'Oliver Simms', 'Alfredo Tavares', 'Rutvig Vaid', 'Toby Hefferman']",3.04,nan,"['Fantasy', 'Action']",125,['USA'],English,"['English', 'Arabic', 'French', 'Italian', 'Russian']",Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,"['Skydance Media', 'Denver & Delilah Productions', 'Marc Evans Productions']",240230,30795,42533,568,1535,4245,5100,16804,21297,44786,30707,24489,4795,9099,162857,https://letterboxd.com/film/the-old-guard-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Greyhound,2020,Aaron Schneider,"['Tom Hanks', 'Stephen Graham', 'Rob Morgan', 'Josh Wiggins', 'Tom Brittney', 'Elisabeth Shue', 'Will Pullen', 'Manuel Garcia-Rulfo', 'Karl Glusman', 'Chet Hanks', 'Jimi Stanton', 'Matt Helm', 'Devin Druid', 'Craig Tate', 'Travis Quentin', 'Jeff Burkes', 'Matthew Zuk', 'Joseph Poliquin', 'Casey Bond', 'Michael Benz', 'Grayson Russell', 'Ian James Corlett', 'Maximilian Osinski', 'Dominic Keating', 'Dave Davis', 'Parker Wierling', 'Ian Pala', 'Travis Przybylski', 'Cade Burk', 'Jesse Gallegos', 'Alex Kramer', 'Lee Norris', 'Adam Aalderks', 'Keon Motakhaveri', 'Jake Ventimiglia', 'Michael Carollo', 'Caleb J. Thaggard', 'John Frederick', 'Jeff Adler', 'Brandon Holubar', 'Joel Newsom', 'Thomas Kretschmann', 'David Maldonado', 'Jeremy Madden', 'Jon Donahue', 'Cameron Stout']",3.17,nan,"['Action', 'War', 'Drama']",92,"['Canada', 'China', 'USA']",English,['English'],"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.","['Playtone', 'Bron Studios', 'FilmNation Entertainment', 'Sycamore Pictures', 'Zhengfu Pictures', 'Sony Pictures', 'Stage 6 Films']",93697,18131,15496,75,283,850,1281,5643,8462,21626,16446,11417,2014,2364,70386,https://letterboxd.com/film/greyhound/,https://letterboxd.com//ok_cinema/films/page/6/
Hamilton,2020,Thomas Kail,"['Lin-Manuel Miranda', 'Leslie Odom Jr.', 'Renée Elise Goldsberry', 'Phillipa Soo', 'Daveed Diggs', 'Christopher Jackson', 'Jasmine Cephas Jones', 'Okieriete Onaodowan', 'Anthony Ramos', 'Jonathan Groff', 'Carleigh Bettiol', 'Ariana DeBose', 'Hope Easterbrook', 'Sydney James Harcourt', 'Sasha Hutchings', 'Thayne Jasperson', 'Elizabeth Judd', 'Jon Rua', 'Austin Smith', 'Seth Stewart', 'Ephraim Sykes']",4.19,nan,"['History', 'Drama']",160,['USA'],English,"['English', 'French']","Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.","['RadicalMedia', '5000 Broadway Productions', 'Nevis Productions', 'Old 320 Sycamore']",576349,65818,189770,6000,4574,4954,2434,7987,7576,26438,29496,85391,51484,139410,359744,https://letterboxd.com/film/hamilton-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Irresistible,2020,Jon Stewart,"['Steve Carell', 'Rose Byrne', 'Chris Cooper', 'Brent Sexton', 'Mackenzie Davis', 'Topher Grace', 'Natasha Lyonne', 'Bill Irwin', 'C.J. Wilson', 'Will Sasso', 'Alan Aisenberg', 'Kevin Maier', 'Tom Key', 'Matt Lewis', 'Vince Pisani', 'Kurt Yue', 'Denise Moyé', 'Andre Rodriguez II', 'Neal Reddy', 'Sasha Morfaw', 'Kelsi Macaluso', 'Will McLaughlin', 'Blake Jones', 'William Smith', 'Eve Gordon', 'Seam Fitzpatrick', 'Blair Sams', 'Pat Fisher', 'Christian Adam', 'Rebecca Ray', 'Nickolas Wolf', 'Robert J. Carlton', 'Ian Covell', 'Gretchen Koerner', 'Russell Davis', 'Matthew Knott', 'Andrea Frankle', 'William Tokarsky', 'Jason Kirkpatrick', 'Aaron Strand', 'Megan McFarland', 'Christopher Hampton', 'Parker Chapin', 'Bruce Altman', 'Debra Nelson', 'Aaron Marcus', 'Lisa Finlayson', 'Zele Avradopoulos', 'Swift Rice', 'Cathy Hope', 'Chelsea Banglesdorf', 'Steve Barnes', 'Kathleen Hogan', 'Annie Cook', 'Sandra Lee-Oian Thomas', 'Jason Davis', 'Pete Burris', 'Ryan Lewis', 'Jason Vendryes', 'Christian Ruiz', 'Katlyn Carlson', 'Desi Lydic', 'Doug Trapp', 'Karl Kenzler', 'Richie Moriarty', 'Andrea Cirie', 'Brandon Rush', 'John Schmedes', 'Richard Garner', 'Amor Owens', 'Chimere Love', 'Nate Stewart', 'Maggie Stewart', 'Brad Lund', 'Candy Crowley', 'Trevor Potter', 'Joe Scarborough', 'Mika Brzezinski', 'Charlotte Deleste', 'Eric Franke', 'Rick Yudt', 'Shane Berengue', 'Gloria Bishop', 'Andrew Blood', 'Fred Galle', 'Charles Green', 'Jennifer Hall', 'Thomas Mark Higgins', 'Jen Nikolaisen', 'Cliff Weissman', 'Russ Williamson', 'Debra Messing']",2.74,nan,"['Comedy', 'Drama']",101,['USA'],English,['English'],"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town.","['Focus Features', 'Plan B Entertainment', 'Busboy Productions']",24270,5021,2695,2,372,982,1275,3269,3551,4941,2464,1393,200,251,18698,https://letterboxd.com/film/irresistible-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Athlete A,2020,"Jon Shenk, Bonni Cohen","['Maggie Nichols', 'Jamie Dantzscher', 'Mark Alesia', 'Rachael Denhollander', 'Géza Poszar', 'Tracee Talavera', 'Jennifer Sey']",3.83,4.5,['Documentary'],105,['USA'],English,['English'],Follow the Indianapolis Star reporters that broke the story about USA Gymnastics doctor Larry Nassar's abuse and hear from gymnasts.,"['Actual Films', 'Artemis Rising', 'Impact Partners', 'Chicago Media Project']",37503,6694,5499,6,8,22,32,267,474,3175,4829,9881,1603,2584,22875,https://letterboxd.com/film/athlete-a/,https://letterboxd.com//ok_cinema/films/page/6/
Wife of a Spy,2020,Kiyoshi Kurosawa,"['Yu Aoi', 'Issey Takahashi', 'Masahiro Higashide', 'Ryota Bando', 'Yuri Tsunematsu', 'Hyunri', 'Takashi Sasano', 'Sakichi Sato', 'Chuck Johnson', 'Maki Nishiyama', 'Minosuke', 'Nihi']",3.48,4.0,"['Drama', 'War', 'Thriller']",114,['Japan'],Japanese,"['Japanese', 'English']","It’s 1940, and the population of Japan is divided over its entry into World War II. Satoko, the wife of a fabric merchant, is devoted to her husband but is beginning to suspect he’s up to something. Soon she allows herself to be drawn into a game in which she enigmatically conceals her intentions.","['C&I entertainment', 'NHK Enterprises', 'Incline', 'ENBU Seminar', 'Kirinzi', 'Weroll', 'Nikkatsu Corporation']",14833,5338,2890,6,21,59,87,482,815,2729,3160,2696,564,291,10904,https://letterboxd.com/film/wife-of-a-spy/,https://letterboxd.com//ok_cinema/films/page/6/
Hannah Gadsby: Douglas,2020,Madeleine Parry,['Hannah Gadsby'],3.92,nan,['Comedy'],72,"['Australia', 'USA']",English,['English'],"Hannah Gadsby returns for her second special and digs deep into the complexities of popularity, identity, and her most unusual dog park encounter.","['What a Quokka Inc', 'Irwin Entertainment']",21621,2991,5660,4,119,112,68,189,293,1216,1943,4525,1689,2264,12418,https://letterboxd.com/film/hannah-gadsby-douglas/,https://letterboxd.com//ok_cinema/films/page/6/
Out,2020,Steven Clay Hunter,"['Bernadette Sullivan', 'Kyle McDaniel', 'Caleb Cabrera', 'Matthew Martin']",3.7,nan,"['Drama', 'Fantasy', 'Animation', 'Romance', 'Comedy', 'Family']",14,['USA'],English,['English'],"On an average day, Greg's life is filled with family, love and a rambunctious little dog - but despite all of this, Greg has a secret. Today is different, though. With some help from his precocious pup, and a little bit of magic, Greg might learn that he has nothing to hide.","['Pixar', 'Walt Disney Pictures']",40121,5870,9332,3,197,200,155,634,925,3438,4349,7550,1790,3224,22462,https://letterboxd.com/film/out-2020-1/,https://letterboxd.com//ok_cinema/films/page/6/
Double,2020,Xiaoyang Ding,"['Xihe Ding', 'Kai Li', 'Xiaoming Guo', 'Liu Di', 'Wu Wenjie']",nan,nan,"['Fantasy', 'Adventure']",nan,['China'],Chinese,['Chinese'],nan,nan,18,6,4,0,0,1,0,2,0,6,1,3,0,0,13,https://letterboxd.com/film/double-2020/,https://letterboxd.com//ok_cinema/films/page/6/
The Half of It,2020,Alice Wu,"['Leah Lewis', 'Daniel Diemer', 'Alexxis Lemire', 'Enrique Murciano', 'Wolfgang Novogratz', 'Catherine Curtin', 'Becky Ann Baker', 'Collin Chou', 'MacIntyre Dixon', 'Alec Tincher', 'Bonnie Flannery', 'Tyler Crozier', 'Spencer Wawak', 'Patrick T. Johnson', 'Gabi Samels', 'Haley Murphy', 'Patrick Noonan', 'Dean Tierney', 'Cronin Cullen', 'Kathryn Ainsley Grant', 'Billy Thomas Myott', 'Matt Meinsen', 'Joe Lanza', 'Emma Diner', 'Alexandre Bagot', 'Logan Riley Bruner', 'Abigail Donaghy', 'Lucas Kane', 'Joan Jaffe']",3.24,nan,"['Romance', 'Comedy', 'Drama']",104,['USA'],English,"['English', 'Chinese', 'French', 'Hindi', 'Spanish']","Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",['Likely Story'],315908,54663,70262,2100,1884,4269,4141,15208,18682,52091,41171,42864,10586,18952,209848,https://letterboxd.com/film/the-half-of-it/,https://letterboxd.com//ok_cinema/films/page/6/
A Secret Love,2020,Chris Bolan,"['Terry Donahue', 'Pat Henschel', 'Diana Bolan', 'Kim Donahue', 'Tammy Donahue', 'Jack Xagas', 'John Byrd', 'Yvonne Zipter', 'Marge Summit', 'Tracy Baim', 'Jeff Samburg']",3.86,nan,['Documentary'],83,['USA'],English,['English'],"Amid shifting times, two women kept their decades-long love a secret. But coming out later in life comes with its own set of challenges.","['Beech Hill Films', 'Blumhouse Productions', 'Ryan Murphy Television']",23539,7842,6516,19,14,34,37,249,455,2092,2744,5757,1438,3102,15922,https://letterboxd.com/film/a-secret-love/,https://letterboxd.com//ok_cinema/films/page/6/
Extraction,2020,Sam Hargrave,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani', 'Pankaj Tripathi', 'David Harbour', 'Bryon Lerum', 'Ryder Lerum', 'Shivam Vichare', 'Piyush Khati', 'Sara Rumao', 'Aarti Kulkarni', 'Umakant Patil', 'Praveen Indu', 'Swapnil Kokam', 'Neha Mahajan', 'Pallas Prajapati', 'Shazia Naz Gill', 'Rob Collins', 'Wayne Blair', 'Adam Bessa', 'Sam Hargrave', 'Rayna Campbell', 'Patrick Newall', 'Chris Jai Alex', 'Vonzell Carter', 'Héctor Andreu', 'Priyanshu Painyuli', 'Sumeet Thakur', 'Projoy Majumdar', 'Sounak Kundu', 'Pabitra Mondal', 'Abhinav Srivastana', 'Suraj Rikame', 'Shataf Figar', 'Kundan Roy', 'Amritpal Singh', 'Yatendra Bahuguna', 'Debapriya Saha', 'Sujay Mondal', 'Surojit Mondal', 'Raj Santra', 'Anup Sharma', 'Christopher Romrell', ""Craig 'Chili' Palmer"", 'Michael Lehr', 'Brandon McClary', 'Mutaza Khatawala', 'Alejandro Anduze', 'Aditya Paul', 'Shreya Vivek', 'Sharan Gulati', 'Shitij Gulati', 'Akshat Pathak', 'Tejeshwar Singh Mann', 'Sudipto Balav']",3.1,nan,"['Thriller', 'Action']",116,['USA'],English,"['English', 'Bengali, Bangla', 'Hindi']",A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,"['AGBO', 'Thematic Entertainment', 'TGIM Films']",338630,34920,58105,316,1331,3700,4939,19162,28571,74136,53934,38081,6502,9371,239727,https://letterboxd.com/film/extraction-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Made You Look: A True Story About Fake Art,2020,Barry Avrich,"['Ann Freedman', 'M.H. Miller', 'Perry Amsellem', 'Patricia Cohen', 'Luke Nikas', 'Eleanore De Sole', 'Blake Gopnik', 'Jack Flam', 'Charles Schmerler', 'Jeffrey Taylor', 'Michael Schnayerson']",3.29,nan,['Documentary'],96,"['Canada', 'USA']",English,"['English', 'Chinese', 'Spanish']","A woman walks into a New York gallery with a cache of unknown masterworks. Thus begins a story of art world greed, willfulness and a high-stakes con.","['FremantleMedia North America', 'Melbar Entertainment Group']",13647,1795,1715,5,23,47,105,516,904,3198,2190,1563,159,251,8956,https://letterboxd.com/film/made-you-look-a-true-story-about-fake-art/,https://letterboxd.com//ok_cinema/films/page/6/
Picture a Scientist,2020,"Ian Cheney, Sharon Shattuck","['Mahzarin Banaji', 'Raychelle Burks', 'Nancy Hopkins', 'Jane Willenbring', 'Kathryn Clancy', 'Paula Johnson', 'Adam Lewis', 'Corinne Moss-Racusin', 'Kuheli Dutt', 'Sangeeta Bhatia', 'Sylvia Ceyer', 'Penny Chisholm', 'Azeen Ghorayshi', 'Ruth Lehmann', 'Marcia McNutt', 'Mary-Lou Pardue', 'Molly Potter', 'Paola Rizzoli', 'Leigh Royden']",3.68,4.5,['Documentary'],97,['USA'],English,['English'],A documentary that looks at systemic sexism faced by women scientists in STEM fields.,"['Uprising', 'The Wonder Collaborative']",1123,361,261,0,1,2,2,8,31,87,152,252,63,105,703,https://letterboxd.com/film/picture-a-scientist/,https://letterboxd.com//ok_cinema/films/page/6/
"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",2020,Amy Segal,"['Dan Levy', 'Eugene Levy', ""Catherine O'Hara"", 'Annie Murphy', 'Emily Hampshire', 'Jennifer Robertson', 'Noah Reid', 'Sarah Levy', 'Karen Robinson', 'Rizwan Manji', 'Paula Abdul', 'Carol Burnett', 'Tony Hale', 'Will Arnett', 'Cameron Crowe', 'Dustin Milligan', 'Mark Pancer', 'Tim Rozon', 'Virginia Smith', 'Rachel Giese', 'Dave Itzkoff', 'Chris Elliott', 'Phillip Picardi', 'Ira Madison III', 'Amy Sedaris', 'Johnny Weir']",4.19,nan,['Documentary'],44,['Canada'],English,['English'],"Interviews with the cast, creators, journalists and celebrity fans, plus behind-the-scenes footage from season six.","['CBC', 'Not A Real Company', 'POP TV']",19884,1535,5396,6,33,43,28,108,171,742,858,2698,1310,4355,10346,https://letterboxd.com/film/best-wishes-warmest-regards-a-schitts-creek-farewell/,https://letterboxd.com//ok_cinema/films/page/6/
The Occupant,2020,"David Pastor, Àlex Pastor","['Javier Gutiérrez', 'Mario Casas', 'Bruna Cusí', 'Ruth Díaz', 'Iris Vallés Torres', 'Cristian Muñoz', 'David Ramírez', 'David Selvas', 'David Verdaguer', 'Victoria Luengo', 'Raül Ferre', 'Ernesto Collado', 'Yaneys Cabrera', 'Eli Iranzo', 'Júlia Molins', 'Frederic Llobregat', 'Adrian Grösser', 'Aleida Torrent', 'Mireia Gubianas', 'Natalia García', 'Toni Ruiz']",2.99,nan,"['Thriller', 'Drama']",103,['Spain'],Spanish,['Spanish'],"An unemployed executive is forced to sell his apartment. When he discovers that he still has the keys, he becomes obsessed with the family that now lives there and decides to recover the life he has lost, at any price.",['Nostromo Pictures'],24794,3704,2856,16,257,498,552,1973,2755,5746,3455,2230,357,548,18371,https://letterboxd.com/film/the-occupant-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Shiva Baby,2020,Emma Seligman,"['Rachel Sennott', 'Molly Gordon', 'Polly Draper', 'Danny Deferrari', 'Fred Melamed', 'Dianna Agron', 'Glynis Bell', 'Sondra James', 'Deborah Offner', 'Rita Gardner', 'Jackie Hoffman', 'Vivien Landau', 'Cilda Shaur', 'Richard Brundage', 'Noemie Zysermann', 'Ted Seligman', 'Edgar Harmanci', 'Robin Wesley-Peck', 'Ariel Eliaz']",3.84,nan,"['Comedy', 'Drama']",78,['USA'],English,"['English', 'Hebrew (modern)']","College student Danielle must cover her tracks when she unexpectedly runs into her sugar daddy at a shiva - with her parents, ex-girlfriend and family friends also in attendance.","['Neon Heart Productions', 'Dimbo Pictures', ""It Doesn't Suck Productions"", 'Bad Mensch Productions', 'Thick Media', 'Irving Harvey']",574592,123172,196751,5700,1007,2256,2132,8990,12703,55730,90611,169488,62435,56142,461494,https://letterboxd.com/film/shiva-baby-2020/,https://letterboxd.com//ok_cinema/films/page/6/
Your Name Engraved Herein,2020,Kuang-Hui Liu,"['Edward Chen', 'Tseng Jing-hua', 'Leon Dai', 'Wang Shih-Sian', 'Fabio Grangeon', 'Barry Qu', 'Stone Yang', 'Lance Chiu', 'Mimi Shao', 'Hui-Min Lin', 'Lotus Wang', 'Cheng-Yang Wu', 'Lenny Li', 'David Chiu', 'Chih-ju Lin', 'Soda Voyu', 'Honduras', 'Chen Yi-ruei', 'Lung Siu Wa', 'Chin Tzu-yen', 'Qu Youning', 'Ma Nien-Hsien', 'Mountain Kao', 'Waa Wei', 'Jean-François Blanchard']",3.87,nan,"['Romance', 'Drama']",114,"['Canada', 'Taiwan', 'USA']",Chinese,"['Chinese', 'English']","In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.","['Oxygen Film Studio', 'CMC Entertainment', 'Sony Pictures International Productions', 'Flash Forward Entertainment', 'Bossdom Digiinnovation', 'Taipei Film Commission', 'Parce Que Films']",71093,17937,28631,3800,99,274,294,1205,1746,6468,8873,16155,6954,15020,57088,https://letterboxd.com/film/your-name-engraved-herein/,https://letterboxd.com//ok_cinema/films/page/6/
The Hunt,2020,Craig Zobel,"['Betty Gilpin', 'Hilary Swank', 'Ethan Suplee', 'Teri Wyble', 'Ike Barinholtz', 'Wayne Duvall', 'Emma Roberts', 'Christopher Berry', 'Sturgill Simpson', 'Kate Nowlin', 'Amy Madigan', 'Reed Birney', 'Glenn Howerton', 'Steve Coulter', 'Dean J. West', 'Vince Pisani', 'Steve Mokate', 'Sylvia Grace Crim', 'Jason Kirkpatrick', 'Macon Blair', 'J.C. MacKenzie', 'Tadasay Young', 'Hannah Alline', 'Jim Klock', 'Usman Ally', 'Ned Yousef', 'Iyad Hajjaj', 'Justin Hartley', 'Hans Marrero', 'Charli Slaughter', 'Lucas Eagans', 'Adoria K Lewis', 'Lucy Golden', 'Juan Gaspard', 'Giovanni Cohea', 'Troy Roker', 'Jeff Brockton', 'Yosef Kasnetzkov', 'Mikel Albagdadi', 'Tirol Palmer', 'Alexander Babara', 'Ariel Eliaz', 'Walker Babington', 'Martin Harris']",2.98,nan,"['Thriller', 'Action', 'Horror']",90,"['Japan', 'USA']",English,"['English', 'Arabic', 'Croatian']","Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.","['Blumhouse Productions', 'dentsu', 'White Rabbit Productions', 'Universal Pictures']",223730,39787,39802,171,2252,5102,5894,17961,23084,49125,33477,24172,4206,5645,170918,https://letterboxd.com/film/the-hunt-2020/,https://letterboxd.com//ok_cinema/films/page/6/
A Quiet Place Part II,2020,John Krasinski,"['Emily Blunt', 'John Krasinski', 'Millicent Simmonds', 'Noah Jupe', 'Cillian Murphy', 'Djimon Hounsou', 'Okieriete Onaodowan', 'Scoot McNairy', 'Zachary Golinger', 'Blake DeLong', 'Stefania Warwick', 'Alycia Ripley', 'Cristalis Bonilla', 'Domonic Taggart', 'Silas Pereira-Olson', 'Alice Sophie Malyukova', 'Ashley Dyke', 'Dean Woodward', 'Barbara Singer', 'David Lundy', 'Michaela Pace', 'Wayne Duvall', 'Lauren-Ashley Cristiano', 'Logan V Davoli', 'Robert A. Coldicott', 'Sheri Fairchild', 'Kyle Licht', 'Scott Matheny', 'Gary Sundown', 'Bill Smith']",3.43,nan,"['Horror', 'Science Fiction', 'Thriller']",96,['USA'],English,['English'],"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.","['Paramount Pictures', 'Platinum Dunes', 'Sunday Night Productions']",984026,113683,218270,399,2223,6834,6984,33334,45197,157753,163507,183788,40772,46080,686472,https://letterboxd.com/film/a-quiet-place-part-ii/,https://letterboxd.com//ok_cinema/films/page/6/
