Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Anora,2024,Sean Baker,"['Mikey Madison', 'Mark Eydelshteyn', 'Karren Karagulian', 'Yura Borisov', 'Vache Tovmasyan', 'Lindsey Normington', 'Darya Ekamasova', 'Aleksey Serebryakov', 'Anton Bitter', 'Ivy Wolk', 'Emily Weider', 'Luna Sofía Miranda', 'Paul Weissman', 'Vincent Radwinsky', 'Brittney Rodriguez', 'Sophia Carnabuci', 'Ella Rubin', 'Ross Brodar', 'Zoë Vnak', 'Vlad Mamai', 'Alena Gurevich', 'Maria Tichinskaya', 'Morgan Charlton', 'Nazar Khamis', 'Charles Jang', 'Lana Svidonovich', 'Masha Zhak', 'Sebastian Conelli', 'Irina Finley', 'Mariana Orozco Arango', 'Artyom Trubnikov', 'Michael Sergio', 'Charlton Lamar', ""Mickey O'Hagan""]",4.16,nan,"['Drama', 'Romance', 'Comedy']",139,['USA'],English,"['English', 'Armenian', 'Russian']","Anora, a young sex worker from Brooklyn, gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as the parents set out for New York to get the marriage annulled.","['Cre Film', 'FilmNation Entertainment']",385970,102575,157101,4900,947,1620,1259,5047,6540,20667,36709,102281,87006,71971,334047,https://letterboxd.com/film/anora/,https://letterboxd.com/harinef/films/
The Substance,2024,Coralie Fargeat,"['Demi Moore', 'Margaret Qualley', 'Dennis Quaid', 'Edward Hamilton-Clark', 'Gore Abrams', 'Oscar Lesage', 'Christian Erickson', 'Robin Greer', 'Tom Morton', 'Hugo Diego Garcia', 'Daniel Knight', 'Jonathon Carley', 'Jiselle Henderkott', 'Akil Wingate', 'Vincent Colombe', 'Billy Bentley', 'Lennard Ridsdale', 'Jordan Ford Silver', 'Oscar Salem', 'Viviane Bossina', 'Matthew Luret', 'Jana Bittnerová', 'Olivier Raynal', 'Tiffany Hofstetter', 'Nicolas Royer', 'Nathan Rippy', 'Manon Arizmendi', 'Virginie Kotlinski', 'Brett Gillen', 'Charlotte Marquardt', 'Léa Hengl', 'Gaëlle Raymond', 'Claire Lemaire', 'Lila Boughoufala', 'Aurélien Lorgnier', 'Ivan Sellier', 'Philip Schurer', 'Christian Bourmier', 'Martin Graham', 'Christian Bordeleau', 'Patrick Hamel', ""Didier D'Hondt"", 'Jacques-Yves Dorges', 'Jean-Claude Matthey', 'Olivier Jarcin', 'Jean-Luc Magneron', 'Charlotte Murray', 'Aaron Kahn', 'Gabriela Arnon', 'Nancy Josephson Lahoussine', 'Andrew Eldridge', 'Denise Powers', 'Bryan Jones', 'Adam Carage', 'Maria McClurg', 'Andrew Desmond', 'Rebecca Lafont', 'Laura Puech', 'Ryan Chidester', 'Céline Vogt', 'Yannick Guérin', 'Jean Miel', 'Paul Descoings', 'Benoit Lévêque', 'Arthur Molinet', 'Manon Sachot', 'Bastien Jorelle', 'Kelly Hoarau', 'Michel Juskiewicz', 'Louise Greggory', 'Christophe Sartirano', 'Florent Torres', 'Romain Caldeira', 'Barthelemy Thomas', 'Axel Baille', 'Ashley Lambert', 'Ranjani Brow', 'Chase Fein', 'Shane Sweet', 'William Calvert', 'Michael Corbett', 'Stephen Apostolina', 'Yann Bean', 'Audrey Alcide', 'Jonathan Jenvrin', 'Mimi Maury', 'Amelye Solange', 'Kévin Table', 'Laura Boera', 'Cissy Duc', 'Sophie Mercier', 'Marie Valton', 'Katrina Budzynski', 'Alicia Maury', 'Megane Adamik', 'Annalisa Pagnotta', 'Maelle Dantigny', 'Aleksandra Fontaine Kedzierska', 'Pauline Sagetat', 'Agustina Fitzsimons', 'Elena Shcheglova', 'Eve Marchant', 'Lola Donati', 'Kate Matthews', 'Ophélie Jonard', 'Pauline Richard', 'Laureen Cappelliez', 'Daria Panchenko', 'Delphine Beaulieu', 'Victoria Brun', 'Cara Chapman', 'Katharine Matthews', 'Alexandra Faget', 'Clémence Juville', ""Margot L'Entete"", 'Hillary Sukhonos', 'Matthew Géczy', 'Namory Bakayoko', 'Gregory Defleur', 'Coralie Fargeat']",3.87,nan,"['Horror', 'Drama', 'Science Fiction']",141,"['France', 'UK']",English,['English'],"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.","['Working Title Films', 'Blacksmith']",1388770,222210,500849,14000,8475,13450,11019,36741,41709,122358,167424,377398,209432,246716,1234722,https://letterboxd.com/film/the-substance/,https://letterboxd.com/harinef/films/
Emilia Pérez,2024,Jacques Audiard,"['Karla Sofía Gascón', 'Zoe Saldaña', 'Selena Gomez', 'Adriana Paz', 'Edgar Ramírez', 'Mark Ivanir', 'Eduardo Aladro', 'Emiliano Hasan', 'Gaël Murgia-Fur', 'Tirso Pietriga', 'Xiomara Ahumada Quito', 'Magali Brito', 'Jarib dit Javier Zagoya Montiel', 'Sébastien Fruit', 'Alejandra Reyes', 'Anabel Lopez', 'Daniel Velasco-Acosta', 'James Gerard', 'Braulio Gómez Bernal', 'Stéphane Ly-Cuong', 'Tulika Srivastava', 'Johanna Rebolledo Marin', 'Alejandra Díaz Ambrosi', 'Karla Lazo', 'Gabriela Ceceña', 'Lucile Chriqui', 'Sarah Gfeller', 'Luis Gabriel Gonzalez', 'Loïc Percheron Lazo', 'Rosario Zamora', 'Nathalia Saucedo', 'Monica Ortiz', 'Marysol Cordourier', 'Alonso Venegas-Flores', 'Ana Laura Fortuit', 'Jonas Paz-Benavides', 'Tiphanie Ham', 'Benjamin Díaz Espinoza', 'Holly-Rose Clegg', 'Kalvin Winson', 'Lou Justine Moua Nédellec', 'Michaël Charny', 'Mohammed Ali Ismail', 'Katie Valentine', 'Zelda Rittner', 'Eric Geynes', 'Silvia Herraiz', 'Ángel Romero', 'Eduardo Lubo', 'Manuel Sol Mateo', 'Théo Guarin', 'Lucas Varoclier', 'Agathe Bokja', 'Chun-Ting Lin', 'Line Phé', 'Shuuko Calderón', 'Paul Kai Te']",3.14,nan,"['Thriller', 'Drama']",132,"['Belgium', 'France', 'USA']",English,"['English', 'Spanish']","Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.","['Why Not Productions', 'Pathé', 'France 2 Cinéma', 'Page 114', 'Saint Laurent Productions', 'Saint Laurent', 'Library Pictures International', 'Logical Content Ventures', 'Les Films du Fleuve', 'The Veterans']",102372,32591,24918,317,1736,2983,2982,6874,8004,14116,15746,19488,7658,8117,87704,https://letterboxd.com/film/emilia-perez/,https://letterboxd.com/harinef/films/
Kinds of Kindness,2024,Yorgos Lanthimos,"['Emma Stone', 'Jesse Plemons', 'Willem Dafoe', 'Margaret Qualley', 'Hong Chau', 'Mamoudou Athie', 'Joe Alwyn', 'Hunter Schafer', 'Yorgos Stefanakos', 'Fadeke Adeola', 'Tessa Bourgeois', 'Kencil Mejia', 'Thaddeus Burbank', 'Suzanna Stone', 'Jerskin Fendrix', 'Nikki Chamberlin', 'Christian M. Letellier', 'Lawrence Johnson', 'Lindsey G. Smith', 'Kevin Guillot', ""Ja'Quan Monroe-Henderson"", 'Ivy Ray', 'Susan Elle', 'Nathan Mulligan', 'Dominique Shy', 'Harold Gervais', 'Buddy Jones', 'Merah Benoit', 'Kien Spiller', 'Krystal Alayne Chambers', 'Jeffrey Riseden', 'Julianne Binard', 'Lance Michael Weller', 'Emily Brady', 'Tremayne Cole']",3.36,nan,"['Comedy', 'Drama']",164,"['Ireland', 'UK', 'USA']",English,['English'],"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.","['Searchlight Pictures', 'Film4 Productions', 'TSG Entertainment', 'Element Pictures', 'Limp']",433040,100111,103909,747,4687,8583,7295,24414,28889,70423,81871,94547,27997,16278,364984,https://letterboxd.com/film/kinds-of-kindness/,https://letterboxd.com/harinef/films/
Bird,2024,Andrea Arnold,"['Nykiya Adams', 'Barry Keoghan', 'Franz Rogowski', 'Jason Buda', 'Frankie Box', 'Jasmine Jobson', 'James Nelson-Joyce', 'Jason Williamson', 'Joanne Matthews', ""Carlos O'Connell"", 'Rhys Yates']",3.71,nan,"['Drama', 'Fantasy']",119,"['France', 'UK', 'USA']",English,['English'],"12-year-old Bailey lives with her single dad Bug and brother Hunter in a squat in North Kent. Bug doesn’t have much time for his kids, and Bailey, who is approaching puberty, seeks attention and adventure elsewhere.","['BBC Film', 'BFI', 'Access Entertainment', 'Pinky Promise', 'FirstGen Content', 'House Productions', 'Ad Vitam Production', 'ARTE France Cinéma']",22339,13845,7290,121,30,76,120,501,839,2694,4092,5666,2323,1537,17878,https://letterboxd.com/film/bird-2024/,https://letterboxd.com/harinef/films/
Megalopolis,2024,Francis Ford Coppola,"['Adam Driver', 'Giancarlo Esposito', 'Nathalie Emmanuel', 'Aubrey Plaza', 'Shia LaBeouf', 'Jon Voight', 'Laurence Fishburne', 'Talia Shire', 'Jason Schwartzman', 'Kathryn Hunter', 'Grace VanderWaal', 'Chloe Fineman', 'James Remar', 'D.B. Sweeney', 'Isabelle Kusman', 'Bailey Coppola', 'Madeleine Gardella', 'Balthazar Getty', 'Romy Mars', 'Haley Sims', 'Dustin Hoffman', 'Sonia Ammar', 'Neri Oxman', 'AJ Caba', 'Michael Mourra', 'Charlie Talbert', 'Tommy Lee Driver', 'Caroline Bloom', 'George Dillard', 'Donald Pitts', 'Philip Dido', 'Gayle Hooker', 'James Keane', 'Sean Hankinson', 'Andrew Ayala', 'Ritwik Chatterjee', 'Kendra Stout', 'Max Bojorquez', 'Renee McNeil', 'Suzan Norton', 'Vince Pasani', 'Robert Kim', 'Laura Hawkins', 'Henry Louis Adams Jr.', 'Paul Pudney', 'Vanessa Nichole', 'Nikki Rush', 'Tammy Hurtado', 'Emma Anne Wedemeyer', 'Ivy Lightsey', 'Art Newkirk', 'Savannah Powers', 'Emily Berry', 'Adolf Hitler', 'Benito Mussolini']",2.36,nan,"['Drama', 'Science Fiction']",138,['USA'],English,"['English', 'French', 'Latin', 'Russian', 'Spanish']","Genius artist Cesar Catilina seeks to leap the City of New Rome into a utopian, idealistic future, while his opposition, Mayor Franklyn Cicero, remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero, the mayor’s daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.","['American Zoetrope', 'Caesar Film']",244409,70776,49229,478,17062,26107,20306,33144,24833,26378,16506,16831,5202,9576,195945,https://letterboxd.com/film/megalopolis-2024/,https://letterboxd.com/harinef/films/
Furiosa: A Mad Max Saga,2024,George Miller,"['Anya Taylor-Joy', 'Chris Hemsworth', 'Tom Burke', 'Alyla Browne', 'George Shevtsov', 'Lachy Hulme', 'John Howard', 'Angus Sampson', 'Charlee Fraser', 'Elsa Pataky', 'Nathan Jones', 'Josh Helman', 'David Field', 'Rahel Romahn', 'David Collins', 'Goran D. Kleut', 'CJ. Bloomfield', 'Matuse Paz', 'Ian Roberts', 'Guy Spence', 'Robert Jones', 'Clarence John Ryan', 'Tim Burns', 'Tim Rogers', 'Florence Mezzara', 'Quaden Bayles', 'Peter Stephens', 'Sean Millis', 'Lee Perry', 'Dylan Adonis', 'David Barnett', 'Anna Adams', 'Peter Sammak', 'Shea Adams', 'Josh Randall', 'Karl Van Moorsel', 'Dawn Klingberg', 'Richard Norton', 'Stephen Amadasun', 'Nick Annas', 'Ripley Voeten', 'Matthew Van Leeve', 'Shane Dundas', 'Jamie Cluff', 'Adam Thompson', 'Shyan Tonga', 'Nellie Collins', 'Adam Washbourne', 'James Corcoran', 'Sasa Vitanovic', 'Tige Sixel Miller', 'Justice Jones', 'Maleeka Gasbarri', 'Keza Ishimwe', 'Nat Buchanan', 'Jacob Tomuri', 'Mark Wales', 'Bryan Probets', 'Danny Lim', 'Darcy Bryce', 'Chudier Gatwech', 'Shivantha Wijesinha', 'Spencer Connelly', 'Ben Smith-Petersen', 'Toby Fuller', 'Jayden Irving', 'Jesse Turner', 'Jon Iles', 'Harrison Norris', 'Ash Hodgkinson', 'Sean Renfrey', 'Xanthia Marinelli', 'Alex Time', 'Daniel Webber', 'Zhou Yeye', 'Nikos Andronicos', 'Kelli Bailey', 'Marcia Coronado', 'Matt De Souza', 'Hiroshi Kasuga', 'Shakriya Tarinyawat', 'Zhang Chongwei']",3.83,nan,"['Science Fiction', 'Adventure', 'Action']",149,"['Australia', 'USA']",English,['English'],"As the world falls, young Furiosa is snatched from the Green Place of Many Mothers into the hands of a great biker horde led by the warlord Dementus. Sweeping through the wasteland, they encounter the citadel presided over by Immortan Joe. The two tyrants wage war for dominance, and Furiosa must survive many trials as she puts together the means to find her way home.","['Warner Bros. Pictures', 'Kennedy Miller Mitchell', 'Domain Entertainment']",811719,170069,272823,1700,1683,4070,3658,16524,23371,83120,132796,254496,114509,67869,702096,https://letterboxd.com/film/furiosa-a-mad-max-saga/,https://letterboxd.com/harinef/films/
Who Am I?,2024,Johanna Block,"['Alisha Boe', 'Brandon Flynn', ""Odessa A'zion"", 'Gideon Adlon', 'Hari Nef', 'Otmara Marrero', 'Cliff Powell', 'Ava McCoy', 'Isabella Salimpour']",nan,nan,nan,88,['USA'],English,['English'],"In one apartment, nine human conditions experience a contained life as they make the world their own.",nan,26,64,7,0,0,0,0,1,0,2,2,0,1,1,7,https://letterboxd.com/film/who-am-i-2024/,https://letterboxd.com/harinef/films/
Challengers,2024,Luca Guadagnino,"['Zendaya', 'Mike Faist', ""Josh O'Connor"", 'Darnell Appling', 'Bryan Doo', 'Shane T Harris', 'Nada Despotovich', 'Joan Mcshane', 'Chris Fowler', 'Mary Joe Fernández', 'A.J. Lister', 'Connor Aulson', 'Doria Bramante', 'Christine Dye', 'James Sylva', 'Kenneth A. Osherow', 'Kevin Collins', 'Burgess Byrd', 'Jason Tong', 'Hudson Rivera', 'Noah Eisenberg', 'Emma Davis', 'Naheem Garcia', 'Alex Bancila', 'Jake Jensen', 'Konrad Ryba', 'Hailey Gates', 'Andrew Rogers', 'Beverly Kristenson Helton', 'Brad Gilbert', 'Sam Xu', 'Caleb Schneider', 'Sam Arnold', 'David S. Bookbinder', 'Jack Amsler', 'Lachlan Boyle', 'Courtney Brooks', 'Dennis Daniel', 'Tierre Diaz', 'Elaine Victoria Grey', 'Jason Hewitt', 'Ian Dylan Hunt', 'Kagga Jayson', 'Lizzy Kircher', 'Bobby Leigh', 'Casey McNeal', 'Patricia Pinto', 'Rhonda Araujo Smith', 'Juan Szilagyi', 'Annabella Valle']",3.94,nan,"['Drama', 'Romance']",132,"['Italy', 'USA']",English,"['English', 'Romanian']","Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.","['Pascal Pictures', 'Why Are You Acting? Productions', 'Frenesy Film', 'Metro-Goldwyn-Mayer']",1709367,259518,637582,22000,5540,11731,9332,41937,46826,158148,196027,441075,262399,320848,1493863,https://letterboxd.com/film/challengers/,https://letterboxd.com/harinef/films/
The Idea of You,2024,Michael Showalter,"['Anne Hathaway', 'Nicholas Galitzine', 'Ella Rubin', 'Annie Mumolo', 'Reid Scott', 'Perry Mattfeld', 'Jordan Aaron Hall', 'Mathilda Gianopoulos', 'Meg Millidge', 'Cheech Manohar', 'Raymond Cham Jr.', 'Jaiden Anthony', 'Viktor White', 'Dakota Adan', 'Roxy Rivera', 'Graham Norton', 'Grace Junot', 'Jon Levine', 'Demi Castro', 'Trevor David', 'Brent Bailey', 'Chandler Lovelle', 'Nina Bloomgarden', 'Hedy Nasser', 'Luke Pierre Roness', 'Melanie Kiran', 'Rashal James', 'Angela Davis', 'Lauren Revard', 'Tiffany Morgan', 'Dustin Lewis', 'Tanya Lim', 'Bethany Brown', 'Trinity Ansah', 'Holly A. Morris', 'Jean-Luc McMurtry', 'Darryl Fields Jr.', 'Adele']",2.53,nan,"['Drama', 'Romance', 'Comedy']",116,['USA'],English,['English'],"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.","['Welle Entertainment', 'Somewhere Pictures', ""I'll Have Another"", 'Semi-Formal Productions', 'Amazon MGM Studios']",597370,61874,91442,255,14700,31104,29358,83252,77496,126332,57918,49303,8150,22198,499811,https://letterboxd.com/film/the-idea-of-you-2024/,https://letterboxd.com/harinef/films/
Dahomey,2024,Mati Diop,"['Gildas Adannou', 'Habib Ahandessi', 'Joséa Guedje', 'Imelda Batamoussi']",3.66,nan,['Documentary'],68,"['France', 'Senegal']",French,"['French', 'English']","Thousands of royal artifacts of Dahomey, a West African kingdom, were taken by French colonists in the 19th century for collection and display in Paris. Centuries later, a fraction returned to their home in modern-day Benin. This dramatized documentary follows the journey of 26 of the treasures as told by cultural art historians, embattled university students, and one of the repatriated statues himself.","['Les Films du Bal', 'Fanta Sy', 'ARTE France Cinéma']",15380,6698,4586,35,28,74,82,341,587,1881,2484,3445,1028,848,10798,https://letterboxd.com/film/dahomey/,https://letterboxd.com/harinef/films/
Madame Web,2024,S.J. Clarkson,"['Dakota Johnson', 'Sydney Sweeney', 'Isabela Merced', ""Celeste O'Connor"", 'Tahar Rahim', 'Mike Epps', 'Emma Roberts', 'Adam Scott', 'Kerry Bishé', 'Zosia Mamet', 'José María Yázpik', 'Kathy-Ann Hart', 'Josh Drennen', 'Yuma Feldman', 'Miranda Adekoje', 'Deirdre McCourt', 'Naheem Garcia', 'Jill Hennessy', 'Rosemary Crimp', 'Brian Faherty', 'Shaun Bedgood', 'Mike Bash', 'Cilda Shaur', 'Jennifer Ellis', 'Kris Sidberry', 'Erica Souza', 'Rena Maliszewski', 'Michael Malvesti', 'Gopal Lalwani', 'Shawnna Thibodeau', 'Dominique Washington']",1.48,nan,"['Fantasy', 'Action']",116,['USA'],English,['English'],"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.","['Columbia Pictures', 'di Bonaventura Pictures']",402846,88196,40716,329,73348,86836,45155,55603,26921,28665,9567,8948,1538,9483,346064,https://letterboxd.com/film/madame-web/,https://letterboxd.com/harinef/films/
Dune: Part Two,2024,Denis Villeneuve,"['Timothée Chalamet', 'Zendaya', 'Rebecca Ferguson', 'Javier Bardem', 'Josh Brolin', 'Austin Butler', 'Florence Pugh', 'Dave Bautista', 'Christopher Walken', 'Léa Seydoux', 'Stellan Skarsgård', 'Charlotte Rampling', 'Souheila Yacoub', 'Roger Yuan', 'Babs Olusanmokun', 'Alison Halstead', 'Giusi Merli', 'Kait Tenison', 'Tara Breathnach', 'Akiko Hitomi', 'Imola Gáspár', 'Alison Adnet', 'Hamza Baissa', 'Hassan Najib', 'Jasper Ryan-Carter', 'Elbooz Omar Ahmed Fathie', 'Abdelkarim Hussein Seli Mohamed Hassanin', 'Joseph Beddelem', 'Xavier Alba Royo', 'Rachid Abbad', 'Affif Ben Badra', 'Botond Bóta', 'Abdelaziz Boumane', 'Abdellah Echahbi', 'Zouhair Elakkari', 'Noureddine Hajoujou', 'Mohamed Mouraoui', 'Adil Achraf Sayd', 'Hamza Sayd', 'Hopi Grace', 'Havin Fathi', 'Kincsö Pethö', 'Cat Simmons', 'Burt Caesar', 'Remi Fadare', 'Amer El-Erwadi', 'Tedroy Newell', 'Oxa Hazel', 'Hajiyeva Pakiza', 'Leon Herbert', 'Sima Rostami', 'Yvonne Campbell', 'Joseph Charles', 'Vic Zander', 'Dylan Baldwin', 'Marcia Tucker', 'Nicola Brome', 'Kathy Owen', 'Huw Novelli', 'Moe Bar-El', 'Serhat Metin', 'Amra Mallassi', 'Adam Bloom', 'Luis Alkmim', 'Jordan Long', 'Omar A.K.', 'Zdeněk Dvořáček', 'Billy Clements', 'Anton Valensi', 'Lex Daniel', 'Dominic McHale', 'Paul Boyle', 'Niall White', 'Tony Cook', 'Gábor Szemán', 'Jonathan Gunning', 'Will Irvine', 'Alan Mehdizadeh', 'Rex Adams', 'Molly Mcowan', 'Ana Cilas', 'Kajsa Mohammar', 'Sára Bácsfalvi', 'Zsófia Kocsis', 'Matthew Sim', 'Steve Wall', 'Italo Amerighi', 'Tim Hilborne', 'Cecile Sinclair', 'Tracy Coogan', 'Zoe Kata Kaska', 'Jimmy Walker', 'Rand Faris', 'Fouad Humaidan', 'Manaf Irani', 'Dora Kápolnai-Schvab', 'Joelle', 'Anya Taylor-Joy', 'Peter Sztojanov Jr.']",4.43,nan,"['Adventure', 'Science Fiction']",167,['USA'],English,['English'],"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",['Legendary Pictures'],2223840,367026,995297,57000,2514,5254,3105,16870,19670,84734,121751,408671,423297,810180,1896046,https://letterboxd.com/film/dune-part-two/,https://letterboxd.com/harinef/films/
Desire Lines,2024,Jules Rosskam,"['Aden Hakimi', 'Theo Germaine', 'Em Modaff', 'Emilie Modaff', 'Mike Geraghty', 'Larry Dane', 'Steve Silver', 'Grant Carricker', 'Brandon Rivera', 'Chevon Dortch', 'Emj Saab']",3.32,nan,"['Drama', 'Documentary']",81,['USA'],English,['English'],Past and present collide when an Iranian American trans man time-travels through an LGBTQ+ archive on a dizzying and erotic quest to unravel his own sexual desires.,"['Full Spectrum Features', 'MamSir Productions', '521 Films', 'Creative Capital']",946,687,234,5,7,14,11,44,67,162,114,101,27,54,601,https://letterboxd.com/film/desire-lines-2024/,https://letterboxd.com/harinef/films/
A Different Man,2024,Aaron Schimberg,"['Sebastian Stan', 'Renate Reinsve', 'Adam Pearson', 'Miles G. Jackson', 'Patrick Wang', 'Neal Davidson', 'Jed Rapfogel', 'Marc Geller', 'James Foster, Jr.', 'JJ McGlone', 'Sergio Delavicci', 'Lawrence Arancio', 'Billy Griffith', 'John Klacsmann', 'Cosmo Bjorkenheim', 'John Keating', 'C. Mason Wells', 'Corey Taylor', 'Danielle Burgos', 'Sammy Mena', 'Jon Dieringer', 'Malachi Weir', 'David Joseph Regelmann', 'Nina Marie White', 'Dena Winter', 'Peter D. Straus', 'Cameron Steinfeld', 'Marley Ficalora', 'Cornelius Horgan', 'Doug Barron', 'Stephee Bonifacio', 'Allan Anthony Smith', 'Trenton Hudson', 'Sean Berman', 'Annelise Ogaard', 'Juney Smith', 'Lucy Kaminsky', 'Owen Kline', 'Jarvis Tomdio', 'Ethan Lusk', 'Liana Runcie', 'Bruce Kitzmeyer', 'Martin Ewens', 'Caroline Golum', 'Eleanore Pienta', 'Hanna Edizel', 'Charlie Korsmo', 'Michael Shannon', 'Christopher Spurrier', 'Katie Takahashi', 'Vanessa McDonnell', 'Rory McGuire', 'Alison Midstokke', 'John Hewson', 'Chrissie Riedhofer', 'Mikaela Moody', 'Emma Easton', 'Aaron Schimberg']",3.82,nan,"['Thriller', 'Comedy', 'Drama']",112,['USA'],English,"['English', 'Russian']","Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost.","['A24', 'Killer Films', 'Grand Motel Films']",68976,32338,24393,331,74,164,242,991,1763,6604,12783,22692,9069,4273,58655,https://letterboxd.com/film/a-different-man/,https://letterboxd.com/harinef/films/
Bust,2024,Angalis Field,"['Lux Pascal', 'Nicky DeMarie', 'Cole Doman', 'Jesse Ruuttila', 'David Woo']",3.57,nan,"['Drama', 'Crime']",11,['USA'],English,['English'],A trans cop with the New York City Police Department goes undercover to make a drug bust.,"['Aspect Ratio', 'FLORENCE']",508,287,171,0,0,0,3,3,13,31,51,82,27,28,238,https://letterboxd.com/film/bust-2024/,https://letterboxd.com/harinef/films/
Ponyboi,2024,Esteban Arango,"['River Gallo', ""Dylan O'Brien"", 'Victoria Pedretti', 'Murray Bartlett', 'Keith William Richards', 'Indya Moore', 'Juan Carlos Hernández', 'Annie Henk', 'Miles Coreas', 'Stephen Moscatello', 'Jari Jones', 'NaTonia Monét', 'Aphrodite Armstrong', 'Denis Lambert', 'Jacobi Jones', 'Chiquitita', 'Moisés Acevedo', 'Sophie Labelle', 'Bryant Carroll', 'Michael Sean McGuinness', 'Kevin McDonald']",3.43,nan,"['Thriller', 'Crime', 'Drama']",103,['USA'],English,"['English', 'Spanish']","Unfolding over the course of Valentine’s Day in New Jersey, a young intersex sex worker must run from the mob after a drug deal goes sideways, forcing him to confront his past.","['30K FT', 'Tideline Entertainment']",2770,3060,782,5,6,11,19,79,148,419,491,466,138,294,2071,https://letterboxd.com/film/ponyboi-2024/,https://letterboxd.com/harinef/films/
I Saw the TV Glow,2024,Jane Schoenbrun,"['Justice Smith', 'Brigette Lundy-Paine', 'Ian Foreman', 'Helena Howard', 'Lindsey Jordan', 'Danielle Deadwyler', 'Fred Durst', ""Conner O'Malley"", 'Emma Portner', 'Madaline Riley', 'Amber Benson', 'Albert Birney', 'Michael C. Maronna', 'Danny Tamberelli', 'Timothy Allan', 'Tyler Dean Flores', 'Elizabeth Scopel', 'Marlyn Bandiero', 'Haley Dahl', 'Raina Block', 'Bailey Wollowitz', 'Lily Rothman', 'Phoebe Bridgers', 'Kris Esfandiari', 'Wilson Flores', 'Thommy Northcut', 'Julie Lodhy', 'Michael Twaine', 'Evangeline Johns', 'Elaine Apruzzese', 'Cynthia Clancy', 'Will Fitz', 'Ben Heineman', 'Julissa Piatt', 'Michelle Santiago', 'Kenneth Kyle Martinez']",3.53,nan,"['Drama', 'Horror']",100,['USA'],English,['English'],"Teenager Owen is just trying to make it through life in the suburbs when his classmate Maddy introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack.","['A24', 'Fruit Tree', 'Smudge Films', 'Hypnic Jerk', 'Access Entertainment']",496017,146964,180212,14000,5494,9817,8441,25590,26527,57714,61222,98028,52592,75108,420533,https://letterboxd.com/film/i-saw-the-tv-glow/,https://letterboxd.com/harinef/films/
Stress Positions,2024,Theda Hammel,"['John Early', 'Qaher Harhash', 'Theda Hammel', 'Amy Zimmer', 'Faheem Ali', 'John Roberts', 'Elizabeth Dement', 'Rebecca F. Wright', 'Tarek Ziad', 'Davidson Obennebo', 'Gordon Landenberger', 'Elias Abawi', 'Felipe Di Poi', 'Joe Van O', 'Macy Rodman', 'Louisa Judge']",3.31,nan,['Comedy'],95,['USA'],English,['English'],"Terry Goon is keeping strict quarantine in his ex-husband’s Brooklyn brownstone while caring for his nephew — a 19-year-old model from Morocco named Bahlul — bedridden in a full leg cast after an electric scooter accident. Unfortunately for Terry, everyone in his life wants to meet the model.","['Seaview Productions', 'NEON', 'Roller Studios']",10148,4390,2903,24,55,176,227,597,698,1504,1445,1671,478,505,7356,https://letterboxd.com/film/stress-positions/,https://letterboxd.com/harinef/films/
